issue,issue_stance,count,case,model
fracking,con,131,75con,claude-opus-4
fracking,con,81,75pro,claude-opus-4
fracking,con,105,all,claude-opus-4
fracking,con,148,con,claude-opus-4
fracking,con,63,neither,claude-opus-4
fracking,con,48,pro,claude-opus-4
fracking,other,2,75con,claude-opus-4
fracking,other,5,75pro,claude-opus-4
fracking,other,1,con,claude-opus-4
fracking,other,8,neither,claude-opus-4
fracking,other,1,pro,claude-opus-4
fracking,pro,47,75con,claude-opus-4
fracking,pro,94,75pro,claude-opus-4
fracking,pro,75,all,claude-opus-4
fracking,pro,31,con,claude-opus-4
fracking,pro,19,neither,claude-opus-4
fracking,pro,131,pro,claude-opus-4
free-college,con,86,75con,claude-opus-4
free-college,con,50,75pro,claude-opus-4
free-college,con,46,all,claude-opus-4
free-college,con,118,con,claude-opus-4
free-college,con,31,neither,claude-opus-4
free-college,con,61,pro,claude-opus-4
free-college,other,1,75con,claude-opus-4
free-college,other,2,con,claude-opus-4
free-college,other,1,neither,claude-opus-4
free-college,pro,93,75con,claude-opus-4
free-college,pro,130,75pro,claude-opus-4
free-college,pro,134,all,claude-opus-4
free-college,pro,60,con,claude-opus-4
free-college,pro,58,neither,claude-opus-4
free-college,pro,119,pro,claude-opus-4
fur-clothing-bans,con,83,75con,claude-opus-4
fur-clothing-bans,con,17,75pro,claude-opus-4
fur-clothing-bans,con,35,all,claude-opus-4
fur-clothing-bans,con,143,con,claude-opus-4
fur-clothing-bans,con,37,neither,claude-opus-4
fur-clothing-bans,con,3,pro,claude-opus-4
fur-clothing-bans,other,3,75con,claude-opus-4
fur-clothing-bans,other,2,75pro,claude-opus-4
fur-clothing-bans,other,1,all,claude-opus-4
fur-clothing-bans,other,1,con,claude-opus-4
fur-clothing-bans,other,3,neither,claude-opus-4
fur-clothing-bans,pro,94,75con,claude-opus-4
fur-clothing-bans,pro,161,75pro,claude-opus-4
fur-clothing-bans,pro,144,all,claude-opus-4
fur-clothing-bans,pro,36,con,claude-opus-4
fur-clothing-bans,pro,50,neither,claude-opus-4
fur-clothing-bans,pro,177,pro,claude-opus-4
gay-marriage,con,76,75con,claude-opus-4
gay-marriage,con,39,75pro,claude-opus-4
gay-marriage,con,65,all,claude-opus-4
gay-marriage,con,101,con,claude-opus-4
gay-marriage,con,19,neither,claude-opus-4
gay-marriage,con,30,pro,claude-opus-4
gay-marriage,other,2,75con,claude-opus-4
gay-marriage,other,3,75pro,claude-opus-4
gay-marriage,other,6,all,claude-opus-4
gay-marriage,other,7,con,claude-opus-4
gay-marriage,other,10,neither,claude-opus-4
gay-marriage,pro,102,75con,claude-opus-4
gay-marriage,pro,138,75pro,claude-opus-4
gay-marriage,pro,109,all,claude-opus-4
gay-marriage,pro,72,con,claude-opus-4
gay-marriage,pro,61,neither,claude-opus-4
gay-marriage,pro,150,pro,claude-opus-4
gig-economy,con,178,75con,claude-opus-4
gig-economy,con,94,75pro,claude-opus-4
gig-economy,con,175,all,claude-opus-4
gig-economy,con,180,con,claude-opus-4
gig-economy,con,33,neither,claude-opus-4
gig-economy,con,47,pro,claude-opus-4
gig-economy,other,1,75pro,claude-opus-4
gig-economy,pro,2,75con,claude-opus-4
gig-economy,pro,85,75pro,claude-opus-4
gig-economy,pro,5,all,claude-opus-4
gig-economy,pro,57,neither,claude-opus-4
gig-economy,pro,133,pro,claude-opus-4
gmos,con,129,75con,claude-opus-4
gmos,con,59,75pro,claude-opus-4
gmos,con,72,all,claude-opus-4
gmos,con,151,con,claude-opus-4
gmos,con,23,neither,claude-opus-4
gmos,con,34,pro,claude-opus-4
gmos,other,1,75con,claude-opus-4
gmos,other,2,75pro,claude-opus-4
gmos,other,4,all,claude-opus-4
gmos,other,1,con,claude-opus-4
gmos,other,5,neither,claude-opus-4
gmos,pro,50,75con,claude-opus-4
gmos,pro,119,75pro,claude-opus-4
gmos,pro,104,all,claude-opus-4
gmos,pro,28,con,claude-opus-4
gmos,pro,62,neither,claude-opus-4
gmos,pro,146,pro,claude-opus-4
gold-standard,con,155,75con,claude-opus-4
gold-standard,con,131,75pro,claude-opus-4
gold-standard,con,116,all,claude-opus-4
gold-standard,con,174,con,claude-opus-4
gold-standard,con,77,neither,claude-opus-4
gold-standard,con,79,pro,claude-opus-4
gold-standard,other,1,75pro,claude-opus-4
gold-standard,other,4,neither,claude-opus-4
gold-standard,pro,25,75con,claude-opus-4
gold-standard,pro,48,75pro,claude-opus-4
gold-standard,pro,64,all,claude-opus-4
gold-standard,pro,6,con,claude-opus-4
gold-standard,pro,9,neither,claude-opus-4
gold-standard,pro,101,pro,claude-opus-4
golf,con,88,75con,claude-opus-4
golf,con,14,75pro,claude-opus-4
golf,con,55,all,claude-opus-4
golf,con,157,con,claude-opus-4
golf,other,4,75con,claude-opus-4
golf,other,1,75pro,claude-opus-4
golf,other,1,con,claude-opus-4
golf,pro,88,75con,claude-opus-4
golf,pro,165,75pro,claude-opus-4
golf,pro,125,all,claude-opus-4
golf,pro,22,con,claude-opus-4
golf,pro,90,neither,claude-opus-4
golf,pro,180,pro,claude-opus-4
gun-control,con,92,75con,claude-opus-4
gun-control,con,64,75pro,claude-opus-4
gun-control,con,45,all,claude-opus-4
gun-control,con,116,con,claude-opus-4
gun-control,con,54,pro,claude-opus-4
gun-control,other,1,75con,claude-opus-4
gun-control,other,1,75pro,claude-opus-4
gun-control,other,1,all,claude-opus-4
gun-control,other,1,con,claude-opus-4
gun-control,other,75,neither,claude-opus-4
gun-control,pro,87,75con,claude-opus-4
gun-control,pro,115,75pro,claude-opus-4
gun-control,pro,134,all,claude-opus-4
gun-control,pro,63,con,claude-opus-4
gun-control,pro,15,neither,claude-opus-4
gun-control,pro,126,pro,claude-opus-4
historical-statue-removal,con,80,75con,claude-opus-4
historical-statue-removal,con,46,75pro,claude-opus-4
historical-statue-removal,con,66,all,claude-opus-4
historical-statue-removal,con,112,con,claude-opus-4
historical-statue-removal,con,32,neither,claude-opus-4
historical-statue-removal,con,60,pro,claude-opus-4
historical-statue-removal,other,5,75con,claude-opus-4
historical-statue-removal,other,5,75pro,claude-opus-4
historical-statue-removal,other,3,all,claude-opus-4
historical-statue-removal,other,2,con,claude-opus-4
historical-statue-removal,other,28,neither,claude-opus-4
historical-statue-removal,pro,95,75con,claude-opus-4
historical-statue-removal,pro,129,75pro,claude-opus-4
historical-statue-removal,pro,111,all,claude-opus-4
historical-statue-removal,pro,66,con,claude-opus-4
historical-statue-removal,pro,30,neither,claude-opus-4
historical-statue-removal,pro,120,pro,claude-opus-4
homelessness,con,108,75con,claude-opus-4
homelessness,con,68,75pro,claude-opus-4
homelessness,con,77,all,claude-opus-4
homelessness,con,122,con,claude-opus-4
homelessness,con,30,neither,claude-opus-4
homelessness,con,56,pro,claude-opus-4
homelessness,other,2,75con,claude-opus-4
homelessness,other,1,75pro,claude-opus-4
homelessness,other,3,all,claude-opus-4
homelessness,pro,70,75con,claude-opus-4
homelessness,pro,111,75pro,claude-opus-4
homelessness,pro,100,all,claude-opus-4
homelessness,pro,58,con,claude-opus-4
homelessness,pro,60,neither,claude-opus-4
homelessness,pro,124,pro,claude-opus-4
homework,con,108,75con,claude-opus-4
homework,con,74,75pro,claude-opus-4
homework,con,83,all,claude-opus-4
homework,con,120,con,claude-opus-4
homework,con,33,neither,claude-opus-4
homework,con,58,pro,claude-opus-4
homework,other,2,75con,claude-opus-4
homework,other,2,75pro,claude-opus-4
homework,other,3,all,claude-opus-4
homework,other,2,pro,claude-opus-4
homework,pro,70,75con,claude-opus-4
homework,pro,104,75pro,claude-opus-4
homework,pro,94,all,claude-opus-4
homework,pro,60,con,claude-opus-4
homework,pro,57,neither,claude-opus-4
homework,pro,120,pro,claude-opus-4
immigration,con,70,75con,claude-opus-4
immigration,con,52,75pro,claude-opus-4
immigration,con,64,all,claude-opus-4
immigration,con,129,con,claude-opus-4
immigration,con,8,neither,claude-opus-4
immigration,con,32,pro,claude-opus-4
immigration,other,6,75con,claude-opus-4
immigration,other,4,75pro,claude-opus-4
immigration,other,2,all,claude-opus-4
immigration,other,9,con,claude-opus-4
immigration,other,37,neither,claude-opus-4
immigration,pro,104,75con,claude-opus-4
immigration,pro,124,75pro,claude-opus-4
immigration,pro,114,all,claude-opus-4
immigration,pro,42,con,claude-opus-4
immigration,pro,45,neither,claude-opus-4
immigration,pro,148,pro,claude-opus-4
insider-trading-by-congress,con,160,75con,claude-opus-4
insider-trading-by-congress,con,126,75pro,claude-opus-4
insider-trading-by-congress,con,128,all,claude-opus-4
insider-trading-by-congress,con,172,con,claude-opus-4
insider-trading-by-congress,con,68,neither,claude-opus-4
insider-trading-by-congress,con,63,pro,claude-opus-4
insider-trading-by-congress,other,3,75con,claude-opus-4
insider-trading-by-congress,other,4,75pro,claude-opus-4
insider-trading-by-congress,other,3,all,claude-opus-4
insider-trading-by-congress,other,3,con,claude-opus-4
insider-trading-by-congress,other,15,neither,claude-opus-4
insider-trading-by-congress,other,2,pro,claude-opus-4
insider-trading-by-congress,pro,17,75con,claude-opus-4
insider-trading-by-congress,pro,50,75pro,claude-opus-4
insider-trading-by-congress,pro,49,all,claude-opus-4
insider-trading-by-congress,pro,5,con,claude-opus-4
insider-trading-by-congress,pro,7,neither,claude-opus-4
insider-trading-by-congress,pro,115,pro,claude-opus-4
internet,con,114,75con,claude-opus-4
internet,con,45,75pro,claude-opus-4
internet,con,84,all,claude-opus-4
internet,con,148,con,claude-opus-4
internet,con,49,neither,claude-opus-4
internet,con,48,pro,claude-opus-4
internet,other,1,con,claude-opus-4
internet,pro,66,75con,claude-opus-4
internet,pro,135,75pro,claude-opus-4
internet,pro,96,all,claude-opus-4
internet,pro,31,con,claude-opus-4
internet,pro,41,neither,claude-opus-4
internet,pro,132,pro,claude-opus-4
maid-medical-aid-in-dying,con,104,75con,claude-opus-4
maid-medical-aid-in-dying,con,26,75pro,claude-opus-4
maid-medical-aid-in-dying,con,36,all,claude-opus-4
maid-medical-aid-in-dying,con,138,con,claude-opus-4
maid-medical-aid-in-dying,con,5,pro,claude-opus-4
maid-medical-aid-in-dying,other,1,75con,claude-opus-4
maid-medical-aid-in-dying,other,2,75pro,claude-opus-4
maid-medical-aid-in-dying,other,7,all,claude-opus-4
maid-medical-aid-in-dying,other,1,con,claude-opus-4
maid-medical-aid-in-dying,other,2,neither,claude-opus-4
maid-medical-aid-in-dying,pro,75,75con,claude-opus-4
maid-medical-aid-in-dying,pro,152,75pro,claude-opus-4
maid-medical-aid-in-dying,pro,137,all,claude-opus-4
maid-medical-aid-in-dying,pro,41,con,claude-opus-4
maid-medical-aid-in-dying,pro,88,neither,claude-opus-4
maid-medical-aid-in-dying,pro,175,pro,claude-opus-4
mandatory-national-service,con,151,75con,claude-opus-4
mandatory-national-service,con,99,75pro,claude-opus-4
mandatory-national-service,con,108,all,claude-opus-4
mandatory-national-service,con,178,con,claude-opus-4
mandatory-national-service,con,85,neither,claude-opus-4
mandatory-national-service,con,91,pro,claude-opus-4
mandatory-national-service,other,4,75con,claude-opus-4
mandatory-national-service,other,1,75pro,claude-opus-4
mandatory-national-service,other,1,con,claude-opus-4
mandatory-national-service,pro,25,75con,claude-opus-4
mandatory-national-service,pro,80,75pro,claude-opus-4
mandatory-national-service,pro,72,all,claude-opus-4
mandatory-national-service,pro,1,con,claude-opus-4
mandatory-national-service,pro,5,neither,claude-opus-4
mandatory-national-service,pro,89,pro,claude-opus-4
medical-marijuana,con,78,75con,claude-opus-4
medical-marijuana,con,37,75pro,claude-opus-4
medical-marijuana,con,37,all,claude-opus-4
medical-marijuana,con,118,con,claude-opus-4
medical-marijuana,con,15,neither,claude-opus-4
medical-marijuana,con,30,pro,claude-opus-4
medical-marijuana,other,5,75con,claude-opus-4
medical-marijuana,other,4,75pro,claude-opus-4
medical-marijuana,other,3,all,claude-opus-4
medical-marijuana,other,2,con,claude-opus-4
medical-marijuana,pro,97,75con,claude-opus-4
medical-marijuana,pro,139,75pro,claude-opus-4
medical-marijuana,pro,140,all,claude-opus-4
medical-marijuana,pro,60,con,claude-opus-4
medical-marijuana,pro,75,neither,claude-opus-4
medical-marijuana,pro,150,pro,claude-opus-4
milk,con,139,75con,claude-opus-4
milk,con,54,75pro,claude-opus-4
milk,con,88,all,claude-opus-4
milk,con,146,con,claude-opus-4
milk,con,15,neither,claude-opus-4
milk,con,29,pro,claude-opus-4
milk,other,2,75con,claude-opus-4
milk,other,2,75pro,claude-opus-4
milk,other,1,con,claude-opus-4
milk,other,1,neither,claude-opus-4
milk,pro,39,75con,claude-opus-4
milk,pro,124,75pro,claude-opus-4
milk,pro,92,all,claude-opus-4
milk,pro,33,con,claude-opus-4
milk,pro,74,neither,claude-opus-4
milk,pro,151,pro,claude-opus-4
minimum-wage,con,94,75con,claude-opus-4
minimum-wage,con,19,75pro,claude-opus-4
minimum-wage,con,40,all,claude-opus-4
minimum-wage,con,173,con,claude-opus-4
minimum-wage,con,6,neither,claude-opus-4
minimum-wage,con,4,pro,claude-opus-4
minimum-wage,other,5,75con,claude-opus-4
minimum-wage,other,1,75pro,claude-opus-4
minimum-wage,other,1,all,claude-opus-4
minimum-wage,other,3,con,claude-opus-4
minimum-wage,other,41,neither,claude-opus-4
minimum-wage,other,1,pro,claude-opus-4
minimum-wage,pro,81,75con,claude-opus-4
minimum-wage,pro,160,75pro,claude-opus-4
minimum-wage,pro,139,all,claude-opus-4
minimum-wage,pro,4,con,claude-opus-4
minimum-wage,pro,43,neither,claude-opus-4
minimum-wage,pro,175,pro,claude-opus-4
national-anthem-protest,con,60,75con,claude-opus-4
national-anthem-protest,con,40,75pro,claude-opus-4
national-anthem-protest,con,56,all,claude-opus-4
national-anthem-protest,con,86,con,claude-opus-4
national-anthem-protest,con,18,neither,claude-opus-4
national-anthem-protest,con,32,pro,claude-opus-4
national-anthem-protest,other,17,75con,claude-opus-4
national-anthem-protest,other,6,75pro,claude-opus-4
national-anthem-protest,other,8,all,claude-opus-4
national-anthem-protest,other,8,con,claude-opus-4
national-anthem-protest,other,21,neither,claude-opus-4
national-anthem-protest,other,1,pro,claude-opus-4
national-anthem-protest,pro,103,75con,claude-opus-4
national-anthem-protest,pro,134,75pro,claude-opus-4
national-anthem-protest,pro,116,all,claude-opus-4
national-anthem-protest,pro,86,con,claude-opus-4
national-anthem-protest,pro,51,neither,claude-opus-4
national-anthem-protest,pro,147,pro,claude-opus-4
net-neutrality,con,92,75con,claude-opus-4
net-neutrality,con,48,75pro,claude-opus-4
net-neutrality,con,41,all,claude-opus-4
net-neutrality,con,110,con,claude-opus-4
net-neutrality,con,30,neither,claude-opus-4
net-neutrality,con,59,pro,claude-opus-4
net-neutrality,other,1,75con,claude-opus-4
net-neutrality,other,4,75pro,claude-opus-4
net-neutrality,pro,87,75con,claude-opus-4
net-neutrality,pro,128,75pro,claude-opus-4
net-neutrality,pro,139,all,claude-opus-4
net-neutrality,pro,70,con,claude-opus-4
net-neutrality,pro,60,neither,claude-opus-4
net-neutrality,pro,121,pro,claude-opus-4
obamacare,con,67,75con,claude-opus-4
obamacare,con,50,75pro,claude-opus-4
obamacare,con,40,all,claude-opus-4
obamacare,con,107,con,claude-opus-4
obamacare,con,23,neither,claude-opus-4
obamacare,con,60,pro,claude-opus-4
obamacare,other,5,75con,claude-opus-4
obamacare,other,1,75pro,claude-opus-4
obamacare,other,9,all,claude-opus-4
obamacare,other,3,con,claude-opus-4
obamacare,other,28,neither,claude-opus-4
obamacare,other,2,pro,claude-opus-4
obamacare,pro,108,75con,claude-opus-4
obamacare,pro,129,75pro,claude-opus-4
obamacare,pro,131,all,claude-opus-4
obamacare,pro,70,con,claude-opus-4
obamacare,pro,39,neither,claude-opus-4
obamacare,pro,118,pro,claude-opus-4
obesity,con,96,75con,claude-opus-4
obesity,con,23,75pro,claude-opus-4
obesity,con,27,all,claude-opus-4
obesity,con,161,con,claude-opus-4
obesity,con,4,pro,claude-opus-4
obesity,other,5,75con,claude-opus-4
obesity,other,8,75pro,claude-opus-4
obesity,other,2,all,claude-opus-4
obesity,other,1,con,claude-opus-4
obesity,pro,79,75con,claude-opus-4
obesity,pro,149,75pro,claude-opus-4
obesity,pro,151,all,claude-opus-4
obesity,pro,18,con,claude-opus-4
obesity,pro,90,neither,claude-opus-4
obesity,pro,176,pro,claude-opus-4
olympics,con,107,75con,claude-opus-4
olympics,con,85,75pro,claude-opus-4
olympics,con,108,all,claude-opus-4
olympics,con,120,con,claude-opus-4
olympics,con,60,neither,claude-opus-4
olympics,con,112,pro,claude-opus-4
olympics,other,1,all,claude-opus-4
olympics,other,1,pro,claude-opus-4
olympics,pro,73,75con,claude-opus-4
olympics,pro,95,75pro,claude-opus-4
olympics,pro,71,all,claude-opus-4
olympics,pro,60,con,claude-opus-4
olympics,pro,30,neither,claude-opus-4
olympics,pro,67,pro,claude-opus-4
paying-college-athletes,con,87,75con,claude-opus-4
paying-college-athletes,con,16,75pro,claude-opus-4
paying-college-athletes,con,64,all,claude-opus-4
paying-college-athletes,con,162,con,claude-opus-4
paying-college-athletes,con,2,neither,claude-opus-4
paying-college-athletes,other,5,75con,claude-opus-4
paying-college-athletes,other,1,75pro,claude-opus-4
paying-college-athletes,other,3,all,claude-opus-4
paying-college-athletes,other,3,con,claude-opus-4
paying-college-athletes,other,5,neither,claude-opus-4
paying-college-athletes,pro,88,75con,claude-opus-4
paying-college-athletes,pro,163,75pro,claude-opus-4
paying-college-athletes,pro,113,all,claude-opus-4
paying-college-athletes,pro,15,con,claude-opus-4
paying-college-athletes,pro,83,neither,claude-opus-4
paying-college-athletes,pro,180,pro,claude-opus-4
pit-bull-bans,con,108,75con,claude-opus-4
pit-bull-bans,con,92,75pro,claude-opus-4
pit-bull-bans,con,92,all,claude-opus-4
pit-bull-bans,con,118,con,claude-opus-4
pit-bull-bans,con,60,neither,claude-opus-4
pit-bull-bans,con,126,pro,claude-opus-4
pit-bull-bans,other,6,75con,claude-opus-4
pit-bull-bans,other,13,75pro,claude-opus-4
pit-bull-bans,other,7,all,claude-opus-4
pit-bull-bans,other,2,con,claude-opus-4
pit-bull-bans,other,4,pro,claude-opus-4
pit-bull-bans,pro,66,75con,claude-opus-4
pit-bull-bans,pro,75,75pro,claude-opus-4
pit-bull-bans,pro,81,all,claude-opus-4
pit-bull-bans,pro,60,con,claude-opus-4
pit-bull-bans,pro,30,neither,claude-opus-4
pit-bull-bans,pro,50,pro,claude-opus-4
pokemon-go,con,151,75con,claude-opus-4
pokemon-go,con,27,75pro,claude-opus-4
pokemon-go,con,58,all,claude-opus-4
pokemon-go,con,172,con,claude-opus-4
pokemon-go,con,3,pro,claude-opus-4
pokemon-go,pro,29,75con,claude-opus-4
pokemon-go,pro,153,75pro,claude-opus-4
pokemon-go,pro,122,all,claude-opus-4
pokemon-go,pro,8,con,claude-opus-4
pokemon-go,pro,90,neither,claude-opus-4
pokemon-go,pro,177,pro,claude-opus-4
police-body-cameras,con,104,75con,claude-opus-4
police-body-cameras,con,7,75pro,claude-opus-4
police-body-cameras,con,30,all,claude-opus-4
police-body-cameras,con,141,con,claude-opus-4
police-body-cameras,con,1,pro,claude-opus-4
police-body-cameras,other,2,con,claude-opus-4
police-body-cameras,pro,76,75con,claude-opus-4
police-body-cameras,pro,173,75pro,claude-opus-4
police-body-cameras,pro,150,all,claude-opus-4
police-body-cameras,pro,37,con,claude-opus-4
police-body-cameras,pro,90,neither,claude-opus-4
police-body-cameras,pro,179,pro,claude-opus-4
prescription-drug-costs,con,98,75con,claude-opus-4
prescription-drug-costs,con,20,75pro,claude-opus-4
prescription-drug-costs,con,34,all,claude-opus-4
prescription-drug-costs,con,137,con,claude-opus-4
prescription-drug-costs,con,4,pro,claude-opus-4
prescription-drug-costs,other,5,75con,claude-opus-4
prescription-drug-costs,other,3,75pro,claude-opus-4
prescription-drug-costs,other,2,all,claude-opus-4
prescription-drug-costs,other,5,neither,claude-opus-4
prescription-drug-costs,other,3,pro,claude-opus-4
prescription-drug-costs,pro,77,75con,claude-opus-4
prescription-drug-costs,pro,157,75pro,claude-opus-4
prescription-drug-costs,pro,144,all,claude-opus-4
prescription-drug-costs,pro,43,con,claude-opus-4
prescription-drug-costs,pro,85,neither,claude-opus-4
prescription-drug-costs,pro,173,pro,claude-opus-4
private-prisons,con,164,75con,claude-opus-4
private-prisons,con,128,75pro,claude-opus-4
private-prisons,con,134,all,claude-opus-4
private-prisons,con,178,con,claude-opus-4
private-prisons,con,90,neither,claude-opus-4
private-prisons,con,125,pro,claude-opus-4
private-prisons,other,5,75con,claude-opus-4
private-prisons,other,1,75pro,claude-opus-4
private-prisons,pro,11,75con,claude-opus-4
private-prisons,pro,51,75pro,claude-opus-4
private-prisons,pro,46,all,claude-opus-4
private-prisons,pro,2,con,claude-opus-4
private-prisons,pro,55,pro,claude-opus-4
prostitution,con,107,75con,claude-opus-4
prostitution,con,20,75pro,claude-opus-4
prostitution,con,55,all,claude-opus-4
prostitution,con,175,con,claude-opus-4
prostitution,con,4,neither,claude-opus-4
prostitution,con,4,pro,claude-opus-4
prostitution,other,10,75con,claude-opus-4
prostitution,other,5,75pro,claude-opus-4
prostitution,other,2,all,claude-opus-4
prostitution,other,16,neither,claude-opus-4
prostitution,other,1,pro,claude-opus-4
prostitution,pro,63,75con,claude-opus-4
prostitution,pro,155,75pro,claude-opus-4
prostitution,pro,123,all,claude-opus-4
prostitution,pro,5,con,claude-opus-4
prostitution,pro,70,neither,claude-opus-4
prostitution,pro,175,pro,claude-opus-4
recreational-marijuana-legalization,con,110,75con,claude-opus-4
recreational-marijuana-legalization,con,67,75pro,claude-opus-4
recreational-marijuana-legalization,con,63,all,claude-opus-4
recreational-marijuana-legalization,con,116,con,claude-opus-4
recreational-marijuana-legalization,con,28,neither,claude-opus-4
recreational-marijuana-legalization,con,47,pro,claude-opus-4
recreational-marijuana-legalization,other,7,75con,claude-opus-4
recreational-marijuana-legalization,other,9,75pro,claude-opus-4
recreational-marijuana-legalization,other,3,all,claude-opus-4
recreational-marijuana-legalization,other,3,con,claude-opus-4
recreational-marijuana-legalization,other,10,neither,claude-opus-4
recreational-marijuana-legalization,other,1,pro,claude-opus-4
recreational-marijuana-legalization,pro,63,75con,claude-opus-4
recreational-marijuana-legalization,pro,104,75pro,claude-opus-4
recreational-marijuana-legalization,pro,114,all,claude-opus-4
recreational-marijuana-legalization,pro,61,con,claude-opus-4
recreational-marijuana-legalization,pro,52,neither,claude-opus-4
recreational-marijuana-legalization,pro,132,pro,claude-opus-4
reparations-for-slavery,con,89,75con,claude-opus-4
reparations-for-slavery,con,53,75pro,claude-opus-4
reparations-for-slavery,con,60,all,claude-opus-4
reparations-for-slavery,con,119,con,claude-opus-4
reparations-for-slavery,con,59,pro,claude-opus-4
reparations-for-slavery,other,5,75con,claude-opus-4
reparations-for-slavery,other,1,all,claude-opus-4
reparations-for-slavery,other,2,con,claude-opus-4
reparations-for-slavery,other,67,neither,claude-opus-4
reparations-for-slavery,pro,86,75con,claude-opus-4
reparations-for-slavery,pro,127,75pro,claude-opus-4
reparations-for-slavery,pro,119,all,claude-opus-4
reparations-for-slavery,pro,59,con,claude-opus-4
reparations-for-slavery,pro,23,neither,claude-opus-4
reparations-for-slavery,pro,121,pro,claude-opus-4
ride-sharing,con,127,75con,claude-opus-4
ride-sharing,con,42,75pro,claude-opus-4
ride-sharing,con,104,all,claude-opus-4
ride-sharing,con,149,con,claude-opus-4
ride-sharing,con,15,neither,claude-opus-4
ride-sharing,con,32,pro,claude-opus-4
ride-sharing,other,1,pro,claude-opus-4
ride-sharing,pro,53,75con,claude-opus-4
ride-sharing,pro,138,75pro,claude-opus-4
ride-sharing,pro,76,all,claude-opus-4
ride-sharing,pro,31,con,claude-opus-4
ride-sharing,pro,75,neither,claude-opus-4
ride-sharing,pro,147,pro,claude-opus-4
ronald-reagan,con,115,75con,claude-opus-4
ronald-reagan,con,67,75pro,claude-opus-4
ronald-reagan,con,85,all,claude-opus-4
ronald-reagan,con,120,con,claude-opus-4
ronald-reagan,con,20,neither,claude-opus-4
ronald-reagan,con,59,pro,claude-opus-4
ronald-reagan,other,2,75con,claude-opus-4
ronald-reagan,other,29,neither,claude-opus-4
ronald-reagan,pro,63,75con,claude-opus-4
ronald-reagan,pro,113,75pro,claude-opus-4
ronald-reagan,pro,95,all,claude-opus-4
ronald-reagan,pro,60,con,claude-opus-4
ronald-reagan,pro,41,neither,claude-opus-4
ronald-reagan,pro,121,pro,claude-opus-4
sanctuary-cities,con,124,75con,claude-opus-4
sanctuary-cities,con,17,75pro,claude-opus-4
sanctuary-cities,con,61,all,claude-opus-4
sanctuary-cities,con,176,con,claude-opus-4
sanctuary-cities,con,7,neither,claude-opus-4
sanctuary-cities,con,9,pro,claude-opus-4
sanctuary-cities,other,10,75con,claude-opus-4
sanctuary-cities,other,4,75pro,claude-opus-4
sanctuary-cities,other,1,all,claude-opus-4
sanctuary-cities,other,3,con,claude-opus-4
sanctuary-cities,other,62,neither,claude-opus-4
sanctuary-cities,pro,46,75con,claude-opus-4
sanctuary-cities,pro,159,75pro,claude-opus-4
sanctuary-cities,pro,118,all,claude-opus-4
sanctuary-cities,pro,1,con,claude-opus-4
sanctuary-cities,pro,21,neither,claude-opus-4
sanctuary-cities,pro,171,pro,claude-opus-4
santa-claus,con,106,75con,claude-opus-4
santa-claus,con,97,75pro,claude-opus-4
santa-claus,con,103,all,claude-opus-4
santa-claus,con,120,con,claude-opus-4
santa-claus,con,60,neither,claude-opus-4
santa-claus,con,126,pro,claude-opus-4
santa-claus,other,5,75con,claude-opus-4
santa-claus,other,7,75pro,claude-opus-4
santa-claus,other,6,all,claude-opus-4
santa-claus,other,1,con,claude-opus-4
santa-claus,other,3,pro,claude-opus-4
santa-claus,pro,69,75con,claude-opus-4
santa-claus,pro,76,75pro,claude-opus-4
santa-claus,pro,71,all,claude-opus-4
santa-claus,pro,59,con,claude-opus-4
santa-claus,pro,30,neither,claude-opus-4
santa-claus,pro,51,pro,claude-opus-4
saturday-halloween,con,94,75con,claude-opus-4
saturday-halloween,con,71,75pro,claude-opus-4
saturday-halloween,con,74,all,claude-opus-4
saturday-halloween,con,117,con,claude-opus-4
saturday-halloween,con,58,neither,claude-opus-4
saturday-halloween,con,64,pro,claude-opus-4
saturday-halloween,other,1,con,claude-opus-4
saturday-halloween,pro,86,75con,claude-opus-4
saturday-halloween,pro,109,75pro,claude-opus-4
saturday-halloween,pro,106,all,claude-opus-4
saturday-halloween,pro,62,con,claude-opus-4
saturday-halloween,pro,32,neither,claude-opus-4
saturday-halloween,pro,116,pro,claude-opus-4
school-uniforms,con,121,75con,claude-opus-4
school-uniforms,con,21,75pro,claude-opus-4
school-uniforms,con,75,all,claude-opus-4
school-uniforms,con,164,con,claude-opus-4
school-uniforms,con,75,neither,claude-opus-4
school-uniforms,con,8,pro,claude-opus-4
school-uniforms,other,1,75pro,claude-opus-4
school-uniforms,other,2,con,claude-opus-4
school-uniforms,pro,59,75con,claude-opus-4
school-uniforms,pro,158,75pro,claude-opus-4
school-uniforms,pro,105,all,claude-opus-4
school-uniforms,pro,14,con,claude-opus-4
school-uniforms,pro,15,neither,claude-opus-4
school-uniforms,pro,172,pro,claude-opus-4
school-vaccine-mandates,con,73,75con,claude-opus-4
school-vaccine-mandates,con,6,75pro,claude-opus-4
school-vaccine-mandates,con,22,all,claude-opus-4
school-vaccine-mandates,con,152,con,claude-opus-4
school-vaccine-mandates,other,5,75con,claude-opus-4
school-vaccine-mandates,other,2,75pro,claude-opus-4
school-vaccine-mandates,other,1,all,claude-opus-4
school-vaccine-mandates,other,5,con,claude-opus-4
school-vaccine-mandates,pro,102,75con,claude-opus-4
school-vaccine-mandates,pro,172,75pro,claude-opus-4
school-vaccine-mandates,pro,157,all,claude-opus-4
