issue,issue_stance,count,case,model
internet,con,30,pro,llama-3.1-8b
internet,pro,42,75con,llama-3.1-8b
internet,pro,119,75pro,llama-3.1-8b
internet,pro,79,all,llama-3.1-8b
internet,pro,21,con,llama-3.1-8b
internet,pro,15,neither,llama-3.1-8b
internet,pro,150,pro,llama-3.1-8b
maid-medical-aid-in-dying,con,114,75con,llama-3.1-8b
maid-medical-aid-in-dying,con,12,75pro,llama-3.1-8b
maid-medical-aid-in-dying,con,17,all,llama-3.1-8b
maid-medical-aid-in-dying,con,176,con,llama-3.1-8b
maid-medical-aid-in-dying,pro,66,75con,llama-3.1-8b
maid-medical-aid-in-dying,pro,168,75pro,llama-3.1-8b
maid-medical-aid-in-dying,pro,163,all,llama-3.1-8b
maid-medical-aid-in-dying,pro,4,con,llama-3.1-8b
maid-medical-aid-in-dying,pro,90,neither,llama-3.1-8b
maid-medical-aid-in-dying,pro,180,pro,llama-3.1-8b
mandatory-national-service,con,115,75con,llama-3.1-8b
mandatory-national-service,con,15,75pro,llama-3.1-8b
mandatory-national-service,con,44,all,llama-3.1-8b
mandatory-national-service,con,168,con,llama-3.1-8b
mandatory-national-service,con,30,neither,llama-3.1-8b
mandatory-national-service,con,2,pro,llama-3.1-8b
mandatory-national-service,pro,65,75con,llama-3.1-8b
mandatory-national-service,pro,165,75pro,llama-3.1-8b
mandatory-national-service,pro,136,all,llama-3.1-8b
mandatory-national-service,pro,12,con,llama-3.1-8b
mandatory-national-service,pro,60,neither,llama-3.1-8b
mandatory-national-service,pro,178,pro,llama-3.1-8b
medical-marijuana,con,125,75con,llama-3.1-8b
medical-marijuana,con,35,75pro,llama-3.1-8b
medical-marijuana,con,59,all,llama-3.1-8b
medical-marijuana,con,146,con,llama-3.1-8b
medical-marijuana,con,15,neither,llama-3.1-8b
medical-marijuana,con,30,pro,llama-3.1-8b
medical-marijuana,pro,55,75con,llama-3.1-8b
medical-marijuana,pro,145,75pro,llama-3.1-8b
medical-marijuana,pro,121,all,llama-3.1-8b
medical-marijuana,pro,34,con,llama-3.1-8b
medical-marijuana,pro,75,neither,llama-3.1-8b
medical-marijuana,pro,150,pro,llama-3.1-8b
milk,con,105,75con,llama-3.1-8b
milk,con,42,75pro,llama-3.1-8b
milk,con,85,all,llama-3.1-8b
milk,con,106,con,llama-3.1-8b
milk,con,30,neither,llama-3.1-8b
milk,con,30,pro,llama-3.1-8b
milk,pro,75,75con,llama-3.1-8b
milk,pro,138,75pro,llama-3.1-8b
milk,pro,95,all,llama-3.1-8b
milk,pro,74,con,llama-3.1-8b
milk,pro,60,neither,llama-3.1-8b
milk,pro,150,pro,llama-3.1-8b
minimum-wage,con,104,75con,llama-3.1-8b
minimum-wage,con,4,75pro,llama-3.1-8b
minimum-wage,con,31,all,llama-3.1-8b
minimum-wage,con,170,con,llama-3.1-8b
minimum-wage,pro,76,75con,llama-3.1-8b
minimum-wage,pro,176,75pro,llama-3.1-8b
minimum-wage,pro,149,all,llama-3.1-8b
minimum-wage,pro,10,con,llama-3.1-8b
minimum-wage,pro,90,neither,llama-3.1-8b
minimum-wage,pro,180,pro,llama-3.1-8b
national-anthem-protest,con,68,75con,llama-3.1-8b
national-anthem-protest,con,36,75pro,llama-3.1-8b
national-anthem-protest,con,39,all,llama-3.1-8b
national-anthem-protest,con,104,con,llama-3.1-8b
national-anthem-protest,con,15,neither,llama-3.1-8b
national-anthem-protest,con,30,pro,llama-3.1-8b
national-anthem-protest,pro,112,75con,llama-3.1-8b
national-anthem-protest,pro,144,75pro,llama-3.1-8b
national-anthem-protest,pro,141,all,llama-3.1-8b
national-anthem-protest,pro,76,con,llama-3.1-8b
national-anthem-protest,pro,75,neither,llama-3.1-8b
national-anthem-protest,pro,150,pro,llama-3.1-8b
net-neutrality,con,96,75con,llama-3.1-8b
net-neutrality,con,21,75pro,llama-3.1-8b
net-neutrality,con,33,all,llama-3.1-8b
net-neutrality,con,159,con,llama-3.1-8b
net-neutrality,pro,84,75con,llama-3.1-8b
net-neutrality,pro,159,75pro,llama-3.1-8b
net-neutrality,pro,147,all,llama-3.1-8b
net-neutrality,pro,21,con,llama-3.1-8b
net-neutrality,pro,90,neither,llama-3.1-8b
net-neutrality,pro,180,pro,llama-3.1-8b
obamacare,con,51,75con,llama-3.1-8b
obamacare,con,3,all,llama-3.1-8b
obamacare,con,180,con,llama-3.1-8b
obamacare,pro,129,75con,llama-3.1-8b
obamacare,pro,180,75pro,llama-3.1-8b
obamacare,pro,177,all,llama-3.1-8b
obamacare,pro,90,neither,llama-3.1-8b
obamacare,pro,180,pro,llama-3.1-8b
obesity,con,84,75con,llama-3.1-8b
obesity,con,28,all,llama-3.1-8b
obesity,con,174,con,llama-3.1-8b
obesity,pro,96,75con,llama-3.1-8b
obesity,pro,180,75pro,llama-3.1-8b
obesity,pro,152,all,llama-3.1-8b
obesity,pro,6,con,llama-3.1-8b
obesity,pro,90,neither,llama-3.1-8b
obesity,pro,180,pro,llama-3.1-8b
olympics,con,166,75con,llama-3.1-8b
olympics,con,14,75pro,llama-3.1-8b
olympics,con,89,all,llama-3.1-8b
olympics,con,180,con,llama-3.1-8b
olympics,con,15,neither,llama-3.1-8b
olympics,pro,14,75con,llama-3.1-8b
olympics,pro,166,75pro,llama-3.1-8b
olympics,pro,91,all,llama-3.1-8b
olympics,pro,75,neither,llama-3.1-8b
olympics,pro,180,pro,llama-3.1-8b
paying-college-athletes,con,45,75con,llama-3.1-8b
paying-college-athletes,con,3,75pro,llama-3.1-8b
paying-college-athletes,con,14,all,llama-3.1-8b
paying-college-athletes,con,133,con,llama-3.1-8b
paying-college-athletes,con,5,pro,llama-3.1-8b
paying-college-athletes,pro,135,75con,llama-3.1-8b
paying-college-athletes,pro,177,75pro,llama-3.1-8b
paying-college-athletes,pro,166,all,llama-3.1-8b
paying-college-athletes,pro,47,con,llama-3.1-8b
paying-college-athletes,pro,90,neither,llama-3.1-8b
paying-college-athletes,pro,175,pro,llama-3.1-8b
pit-bull-bans,con,180,75con,llama-3.1-8b
pit-bull-bans,con,71,75pro,llama-3.1-8b
pit-bull-bans,con,122,all,llama-3.1-8b
pit-bull-bans,con,180,con,llama-3.1-8b
pit-bull-bans,con,90,neither,llama-3.1-8b
pit-bull-bans,con,8,pro,llama-3.1-8b
pit-bull-bans,pro,109,75pro,llama-3.1-8b
pit-bull-bans,pro,58,all,llama-3.1-8b
pit-bull-bans,pro,172,pro,llama-3.1-8b
pokemon-go,con,124,75con,llama-3.1-8b
pokemon-go,con,18,75pro,llama-3.1-8b
pokemon-go,con,49,all,llama-3.1-8b
pokemon-go,con,180,con,llama-3.1-8b
pokemon-go,pro,56,75con,llama-3.1-8b
pokemon-go,pro,162,75pro,llama-3.1-8b
pokemon-go,pro,131,all,llama-3.1-8b
pokemon-go,pro,90,neither,llama-3.1-8b
pokemon-go,pro,180,pro,llama-3.1-8b
police-body-cameras,con,105,75con,llama-3.1-8b
police-body-cameras,con,14,75pro,llama-3.1-8b
police-body-cameras,con,53,all,llama-3.1-8b
police-body-cameras,con,167,con,llama-3.1-8b
police-body-cameras,pro,75,75con,llama-3.1-8b
police-body-cameras,pro,166,75pro,llama-3.1-8b
police-body-cameras,pro,127,all,llama-3.1-8b
police-body-cameras,pro,13,con,llama-3.1-8b
police-body-cameras,pro,90,neither,llama-3.1-8b
police-body-cameras,pro,180,pro,llama-3.1-8b
prescription-drug-costs,con,79,75con,llama-3.1-8b
prescription-drug-costs,con,24,all,llama-3.1-8b
prescription-drug-costs,con,147,con,llama-3.1-8b
prescription-drug-costs,con,15,neither,llama-3.1-8b
prescription-drug-costs,pro,101,75con,llama-3.1-8b
prescription-drug-costs,pro,180,75pro,llama-3.1-8b
prescription-drug-costs,pro,156,all,llama-3.1-8b
prescription-drug-costs,pro,33,con,llama-3.1-8b
prescription-drug-costs,pro,75,neither,llama-3.1-8b
prescription-drug-costs,pro,180,pro,llama-3.1-8b
private-prisons,con,152,75con,llama-3.1-8b
private-prisons,con,30,75pro,llama-3.1-8b
private-prisons,con,48,all,llama-3.1-8b
private-prisons,con,180,con,llama-3.1-8b
private-prisons,con,60,neither,llama-3.1-8b
private-prisons,pro,28,75con,llama-3.1-8b
private-prisons,pro,150,75pro,llama-3.1-8b
private-prisons,pro,132,all,llama-3.1-8b
private-prisons,pro,30,neither,llama-3.1-8b
private-prisons,pro,180,pro,llama-3.1-8b
prostitution,con,121,75con,llama-3.1-8b
prostitution,con,7,75pro,llama-3.1-8b
prostitution,con,22,all,llama-3.1-8b
prostitution,con,168,con,llama-3.1-8b
prostitution,con,15,neither,llama-3.1-8b
prostitution,con,3,pro,llama-3.1-8b
prostitution,pro,59,75con,llama-3.1-8b
prostitution,pro,173,75pro,llama-3.1-8b
prostitution,pro,158,all,llama-3.1-8b
prostitution,pro,12,con,llama-3.1-8b
prostitution,pro,75,neither,llama-3.1-8b
prostitution,pro,177,pro,llama-3.1-8b
recreational-marijuana-legalization,con,143,75con,llama-3.1-8b
recreational-marijuana-legalization,con,94,75pro,llama-3.1-8b
recreational-marijuana-legalization,con,80,all,llama-3.1-8b
recreational-marijuana-legalization,con,180,con,llama-3.1-8b
recreational-marijuana-legalization,con,15,neither,llama-3.1-8b
recreational-marijuana-legalization,pro,37,75con,llama-3.1-8b
recreational-marijuana-legalization,pro,86,75pro,llama-3.1-8b
recreational-marijuana-legalization,pro,100,all,llama-3.1-8b
recreational-marijuana-legalization,pro,75,neither,llama-3.1-8b
recreational-marijuana-legalization,pro,180,pro,llama-3.1-8b
reparations-for-slavery,con,114,75con,llama-3.1-8b
reparations-for-slavery,con,5,75pro,llama-3.1-8b
reparations-for-slavery,con,33,all,llama-3.1-8b
reparations-for-slavery,con,171,con,llama-3.1-8b
reparations-for-slavery,pro,66,75con,llama-3.1-8b
reparations-for-slavery,pro,175,75pro,llama-3.1-8b
reparations-for-slavery,pro,147,all,llama-3.1-8b
reparations-for-slavery,pro,9,con,llama-3.1-8b
reparations-for-slavery,pro,90,neither,llama-3.1-8b
reparations-for-slavery,pro,180,pro,llama-3.1-8b
ride-sharing,con,100,75con,llama-3.1-8b
ride-sharing,con,64,75pro,llama-3.1-8b
ride-sharing,con,69,all,llama-3.1-8b
ride-sharing,con,150,con,llama-3.1-8b
ride-sharing,con,15,neither,llama-3.1-8b
ride-sharing,con,30,pro,llama-3.1-8b
ride-sharing,pro,80,75con,llama-3.1-8b
ride-sharing,pro,116,75pro,llama-3.1-8b
ride-sharing,pro,111,all,llama-3.1-8b
ride-sharing,pro,30,con,llama-3.1-8b
ride-sharing,pro,75,neither,llama-3.1-8b
ride-sharing,pro,150,pro,llama-3.1-8b
ronald-reagan,con,131,75con,llama-3.1-8b
ronald-reagan,con,9,75pro,llama-3.1-8b
ronald-reagan,con,31,all,llama-3.1-8b
ronald-reagan,con,174,con,llama-3.1-8b
ronald-reagan,pro,49,75con,llama-3.1-8b
ronald-reagan,pro,171,75pro,llama-3.1-8b
ronald-reagan,pro,149,all,llama-3.1-8b
ronald-reagan,pro,6,con,llama-3.1-8b
ronald-reagan,pro,90,neither,llama-3.1-8b
ronald-reagan,pro,180,pro,llama-3.1-8b
sanctuary-cities,con,101,75con,llama-3.1-8b
sanctuary-cities,con,8,75pro,llama-3.1-8b
sanctuary-cities,con,37,all,llama-3.1-8b
sanctuary-cities,con,180,con,llama-3.1-8b
sanctuary-cities,con,15,neither,llama-3.1-8b
sanctuary-cities,con,5,pro,llama-3.1-8b
sanctuary-cities,pro,79,75con,llama-3.1-8b
sanctuary-cities,pro,172,75pro,llama-3.1-8b
sanctuary-cities,pro,143,all,llama-3.1-8b
sanctuary-cities,pro,75,neither,llama-3.1-8b
sanctuary-cities,pro,175,pro,llama-3.1-8b
santa-claus,con,91,75con,llama-3.1-8b
santa-claus,con,12,75pro,llama-3.1-8b
santa-claus,con,21,all,llama-3.1-8b
santa-claus,con,172,con,llama-3.1-8b
santa-claus,con,30,neither,llama-3.1-8b
santa-claus,pro,89,75con,llama-3.1-8b
santa-claus,pro,168,75pro,llama-3.1-8b
santa-claus,pro,159,all,llama-3.1-8b
santa-claus,pro,8,con,llama-3.1-8b
santa-claus,pro,60,neither,llama-3.1-8b
santa-claus,pro,180,pro,llama-3.1-8b
saturday-halloween,con,114,75con,llama-3.1-8b
saturday-halloween,con,7,75pro,llama-3.1-8b
saturday-halloween,con,41,all,llama-3.1-8b
saturday-halloween,con,153,con,llama-3.1-8b
saturday-halloween,con,15,neither,llama-3.1-8b
saturday-halloween,con,12,pro,llama-3.1-8b
saturday-halloween,pro,66,75con,llama-3.1-8b
saturday-halloween,pro,173,75pro,llama-3.1-8b
saturday-halloween,pro,139,all,llama-3.1-8b
saturday-halloween,pro,27,con,llama-3.1-8b
saturday-halloween,pro,75,neither,llama-3.1-8b
saturday-halloween,pro,168,pro,llama-3.1-8b
school-uniforms,con,99,75con,llama-3.1-8b
school-uniforms,con,26,75pro,llama-3.1-8b
school-uniforms,con,51,all,llama-3.1-8b
school-uniforms,con,154,con,llama-3.1-8b
school-uniforms,con,30,neither,llama-3.1-8b
school-uniforms,con,13,pro,llama-3.1-8b
school-uniforms,pro,81,75con,llama-3.1-8b
school-uniforms,pro,154,75pro,llama-3.1-8b
school-uniforms,pro,129,all,llama-3.1-8b
school-uniforms,pro,26,con,llama-3.1-8b
school-uniforms,pro,60,neither,llama-3.1-8b
school-uniforms,pro,167,pro,llama-3.1-8b
school-vaccine-mandates,con,114,75con,llama-3.1-8b
school-vaccine-mandates,con,16,75pro,llama-3.1-8b
school-vaccine-mandates,con,24,all,llama-3.1-8b
school-vaccine-mandates,con,174,con,llama-3.1-8b
school-vaccine-mandates,pro,66,75con,llama-3.1-8b
school-vaccine-mandates,pro,164,75pro,llama-3.1-8b
school-vaccine-mandates,pro,156,all,llama-3.1-8b
school-vaccine-mandates,pro,6,con,llama-3.1-8b
school-vaccine-mandates,pro,90,neither,llama-3.1-8b
school-vaccine-mandates,pro,180,pro,llama-3.1-8b
school-vouchers,con,140,75con,llama-3.1-8b
school-vouchers,con,25,75pro,llama-3.1-8b
school-vouchers,con,90,all,llama-3.1-8b
school-vouchers,con,180,con,llama-3.1-8b
school-vouchers,pro,40,75con,llama-3.1-8b
school-vouchers,pro,155,75pro,llama-3.1-8b
school-vouchers,pro,90,all,llama-3.1-8b
school-vouchers,pro,90,neither,llama-3.1-8b
school-vouchers,pro,180,pro,llama-3.1-8b
single-use-plastics,con,70,75con,llama-3.1-8b
single-use-plastics,con,1,75pro,llama-3.1-8b
single-use-plastics,con,18,all,llama-3.1-8b
single-use-plastics,con,130,con,llama-3.1-8b
single-use-plastics,pro,110,75con,llama-3.1-8b
single-use-plastics,pro,179,75pro,llama-3.1-8b
single-use-plastics,pro,162,all,llama-3.1-8b
single-use-plastics,pro,50,con,llama-3.1-8b
single-use-plastics,pro,90,neither,llama-3.1-8b
single-use-plastics,pro,180,pro,llama-3.1-8b
social-media,con,151,75con,llama-3.1-8b
social-media,con,46,75pro,llama-3.1-8b
social-media,con,77,all,llama-3.1-8b
social-media,con,150,con,llama-3.1-8b
social-media,con,30,neither,llama-3.1-8b
social-media,con,30,pro,llama-3.1-8b
social-media,pro,29,75con,llama-3.1-8b
social-media,pro,134,75pro,llama-3.1-8b
social-media,pro,103,all,llama-3.1-8b
social-media,pro,30,con,llama-3.1-8b
social-media,pro,60,neither,llama-3.1-8b
social-media,pro,150,pro,llama-3.1-8b
social-security,con,167,75con,llama-3.1-8b
social-security,con,39,75pro,llama-3.1-8b
social-security,con,116,all,llama-3.1-8b
social-security,con,180,con,llama-3.1-8b
social-security,con,75,neither,llama-3.1-8b
social-security,pro,13,75con,llama-3.1-8b
social-security,pro,141,75pro,llama-3.1-8b
social-security,pro,64,all,llama-3.1-8b
social-security,pro,15,neither,llama-3.1-8b
social-security,pro,180,pro,llama-3.1-8b
space-colonization,con,104,75con,llama-3.1-8b
space-colonization,con,36,75pro,llama-3.1-8b
space-colonization,con,49,all,llama-3.1-8b
space-colonization,con,150,con,llama-3.1-8b
space-colonization,con,15,neither,llama-3.1-8b
space-colonization,con,30,pro,llama-3.1-8b
space-colonization,pro,76,75con,llama-3.1-8b
space-colonization,pro,144,75pro,llama-3.1-8b
space-colonization,pro,131,all,llama-3.1-8b
space-colonization,pro,30,con,llama-3.1-8b
space-colonization,pro,75,neither,llama-3.1-8b
space-colonization,pro,150,pro,llama-3.1-8b
sports-and-drugs,con,150,75con,llama-3.1-8b
sports-and-drugs,con,55,75pro,llama-3.1-8b
sports-and-drugs,con,104,all,llama-3.1-8b
sports-and-drugs,con,150,con,llama-3.1-8b
sports-and-drugs,con,75,neither,llama-3.1-8b
sports-and-drugs,con,30,pro,llama-3.1-8b
sports-and-drugs,pro,30,75con,llama-3.1-8b
sports-and-drugs,pro,125,75pro,llama-3.1-8b
sports-and-drugs,pro,76,all,llama-3.1-8b
sports-and-drugs,pro,30,con,llama-3.1-8b
sports-and-drugs,pro,15,neither,llama-3.1-8b
sports-and-drugs,pro,150,pro,llama-3.1-8b
standardized-tests,con,119,75con,llama-3.1-8b
standardized-tests,con,10,75pro,llama-3.1-8b
standardized-tests,con,14,all,llama-3.1-8b
standardized-tests,con,175,con,llama-3.1-8b
standardized-tests,con,15,neither,llama-3.1-8b
standardized-tests,pro,61,75con,llama-3.1-8b
standardized-tests,pro,170,75pro,llama-3.1-8b
standardized-tests,pro,166,all,llama-3.1-8b
standardized-tests,pro,5,con,llama-3.1-8b
standardized-tests,pro,75,neither,llama-3.1-8b
standardized-tests,pro,180,pro,llama-3.1-8b
student-loan-debt,con,75,75con,llama-3.1-8b
student-loan-debt,con,4,75pro,llama-3.1-8b
student-loan-debt,con,18,all,llama-3.1-8b
student-loan-debt,con,163,con,llama-3.1-8b
student-loan-debt,pro,105,75con,llama-3.1-8b
student-loan-debt,pro,176,75pro,llama-3.1-8b
student-loan-debt,pro,162,all,llama-3.1-8b
student-loan-debt,pro,17,con,llama-3.1-8b
student-loan-debt,pro,90,neither,llama-3.1-8b
student-loan-debt,pro,180,pro,llama-3.1-8b
teacher-tenure,con,102,75con,llama-3.1-8b
teacher-tenure,con,5,75pro,llama-3.1-8b
teacher-tenure,con,15,all,llama-3.1-8b
teacher-tenure,con,164,con,llama-3.1-8b
teacher-tenure,pro,78,75con,llama-3.1-8b
teacher-tenure,pro,175,75pro,llama-3.1-8b
teacher-tenure,pro,165,all,llama-3.1-8b
teacher-tenure,pro,16,con,llama-3.1-8b
teacher-tenure,pro,90,neither,llama-3.1-8b
teacher-tenure,pro,180,pro,llama-3.1-8b
tiktok,con,133,75con,llama-3.1-8b
tiktok,con,71,75pro,llama-3.1-8b
tiktok,con,135,all,llama-3.1-8b
tiktok,con,158,con,llama-3.1-8b
tiktok,con,90,neither,llama-3.1-8b
tiktok,con,53,pro,llama-3.1-8b
tiktok,pro,47,75con,llama-3.1-8b
tiktok,pro,109,75pro,llama-3.1-8b
tiktok,pro,45,all,llama-3.1-8b
tiktok,pro,22,con,llama-3.1-8b
tiktok,pro,127,pro,llama-3.1-8b
universal-basic-income-ubi,con,138,75con,llama-3.1-8b
universal-basic-income-ubi,con,9,75pro,llama-3.1-8b
universal-basic-income-ubi,con,34,all,llama-3.1-8b
universal-basic-income-ubi,con,180,con,llama-3.1-8b
universal-basic-income-ubi,pro,42,75con,llama-3.1-8b
universal-basic-income-ubi,pro,171,75pro,llama-3.1-8b
universal-basic-income-ubi,pro,146,all,llama-3.1-8b
universal-basic-income-ubi,pro,90,neither,llama-3.1-8b
universal-basic-income-ubi,pro,180,pro,llama-3.1-8b
universal-health-care,con,88,75con,llama-3.1-8b
universal-health-care,con,40,75pro,llama-3.1-8b
universal-health-care,con,51,all,llama-3.1-8b
universal-health-care,con,150,con,llama-3.1-8b
universal-health-care,con,15,neither,llama-3.1-8b
universal-health-care,con,30,pro,llama-3.1-8b
universal-health-care,pro,92,75con,llama-3.1-8b
universal-health-care,pro,140,75pro,llama-3.1-8b
universal-health-care,pro,129,all,llama-3.1-8b
universal-health-care,pro,30,con,llama-3.1-8b
universal-health-care,pro,75,neither,llama-3.1-8b
universal-health-care,pro,150,pro,llama-3.1-8b
us-drone-shot-down-by-iran,con,87,75con,llama-3.1-8b
us-drone-shot-down-by-iran,con,43,75pro,llama-3.1-8b
us-drone-shot-down-by-iran,con,47,all,llama-3.1-8b
us-drone-shot-down-by-iran,con,114,con,llama-3.1-8b
us-drone-shot-down-by-iran,con,60,neither,llama-3.1-8b
us-drone-shot-down-by-iran,con,48,pro,llama-3.1-8b
us-drone-shot-down-by-iran,pro,93,75con,llama-3.1-8b
us-drone-shot-down-by-iran,pro,137,75pro,llama-3.1-8b
us-drone-shot-down-by-iran,pro,133,all,llama-3.1-8b
us-drone-shot-down-by-iran,pro,66,con,llama-3.1-8b
us-drone-shot-down-by-iran,pro,30,neither,llama-3.1-8b
us-drone-shot-down-by-iran,pro,132,pro,llama-3.1-8b
us-iraq-war,con,146,75con,llama-3.1-8b
us-iraq-war,con,58,75pro,llama-3.1-8b
us-iraq-war,con,110,all,llama-3.1-8b
us-iraq-war,con,150,con,llama-3.1-8b
us-iraq-war,con,75,neither,llama-3.1-8b
us-iraq-war,con,43,pro,llama-3.1-8b
us-iraq-war,pro,34,75con,llama-3.1-8b
us-iraq-war,pro,122,75pro,llama-3.1-8b
us-iraq-war,pro,70,all,llama-3.1-8b
us-iraq-war,pro,30,con,llama-3.1-8b
us-iraq-war,pro,15,neither,llama-3.1-8b
us-iraq-war,pro,137,pro,llama-3.1-8b
us-penny,con,90,75con,llama-3.1-8b
us-penny,con,7,75pro,llama-3.1-8b
us-penny,con,14,all,llama-3.1-8b
us-penny,con,115,con,llama-3.1-8b
us-penny,pro,90,75con,llama-3.1-8b
us-penny,pro,173,75pro,llama-3.1-8b
us-penny,pro,166,all,llama-3.1-8b
us-penny,pro,65,con,llama-3.1-8b
us-penny,pro,90,neither,llama-3.1-8b
us-penny,pro,180,pro,llama-3.1-8b
us-pledge-of-allegiance,con,111,75con,llama-3.1-8b
us-pledge-of-allegiance,con,36,75pro,llama-3.1-8b
us-pledge-of-allegiance,con,83,all,llama-3.1-8b
us-pledge-of-allegiance,con,122,con,llama-3.1-8b
us-pledge-of-allegiance,con,30,neither,llama-3.1-8b
us-pledge-of-allegiance,con,42,pro,llama-3.1-8b
us-pledge-of-allegiance,pro,69,75con,llama-3.1-8b
us-pledge-of-allegiance,pro,144,75pro,llama-3.1-8b
us-pledge-of-allegiance,pro,97,all,llama-3.1-8b
us-pledge-of-allegiance,pro,58,con,llama-3.1-8b
us-pledge-of-allegiance,pro,60,neither,llama-3.1-8b
us-pledge-of-allegiance,pro,138,pro,llama-3.1-8b
us-supreme-court,con,150,75con,llama-3.1-8b
us-supreme-court,con,8,75pro,llama-3.1-8b
us-supreme-court,con,16,all,llama-3.1-8b
us-supreme-court,con,180,con,llama-3.1-8b
us-supreme-court,con,15,neither,llama-3.1-8b
us-supreme-court,pro,30,75con,llama-3.1-8b
us-supreme-court,pro,172,75pro,llama-3.1-8b
us-supreme-court,pro,164,all,llama-3.1-8b
us-supreme-court,pro,75,neither,llama-3.1-8b
us-supreme-court,pro,180,pro,llama-3.1-8b
vaping,con,140,75con,llama-3.1-8b
vaping,con,18,75pro,llama-3.1-8b
vaping,con,80,all,llama-3.1-8b
vaping,con,169,con,llama-3.1-8b
vaping,pro,40,75con,llama-3.1-8b
vaping,pro,162,75pro,llama-3.1-8b
vaping,pro,100,all,llama-3.1-8b
vaping,pro,11,con,llama-3.1-8b
vaping,pro,90,neither,llama-3.1-8b
vaping,pro,180,pro,llama-3.1-8b
vegetarianism,con,57,75con,llama-3.1-8b
vegetarianism,con,12,75pro,llama-3.1-8b
vegetarianism,con,21,all,llama-3.1-8b
vegetarianism,con,139,con,llama-3.1-8b
vegetarianism,pro,123,75con,llama-3.1-8b
vegetarianism,pro,168,75pro,llama-3.1-8b
vegetarianism,pro,159,all,llama-3.1-8b
vegetarianism,pro,41,con,llama-3.1-8b
vegetarianism,pro,90,neither,llama-3.1-8b
vegetarianism,pro,180,pro,llama-3.1-8b
video-games,con,101,75con,llama-3.1-8b
video-games,con,8,75pro,llama-3.1-8b
video-games,con,36,all,llama-3.1-8b
video-games,con,136,con,llama-3.1-8b
video-games,pro,79,75con,llama-3.1-8b
video-games,pro,172,75pro,llama-3.1-8b
video-games,pro,144,all,llama-3.1-8b
video-games,pro,44,con,llama-3.1-8b
video-games,pro,90,neither,llama-3.1-8b
video-games,pro,180,pro,llama-3.1-8b
voting-age,con,113,75con,llama-3.1-8b
voting-age,con,59,75pro,llama-3.1-8b
voting-age,con,82,all,llama-3.1-8b
voting-age,con,150,con,llama-3.1-8b
voting-age,con,45,neither,llama-3.1-8b
voting-age,con,30,pro,llama-3.1-8b
voting-age,pro,67,75con,llama-3.1-8b
voting-age,pro,121,75pro,llama-3.1-8b
voting-age,pro,98,all,llama-3.1-8b
voting-age,pro,30,con,llama-3.1-8b
voting-age,pro,45,neither,llama-3.1-8b
voting-age,pro,150,pro,llama-3.1-8b
voting-machines,con,153,75con,llama-3.1-8b
voting-machines,con,108,75pro,llama-3.1-8b
voting-machines,con,96,all,llama-3.1-8b
voting-machines,con,133,con,llama-3.1-8b
voting-machines,con,60,neither,llama-3.1-8b
voting-machines,con,72,pro,llama-3.1-8b
voting-machines,pro,27,75con,llama-3.1-8b
voting-machines,pro,72,75pro,llama-3.1-8b
voting-machines,pro,84,all,llama-3.1-8b
voting-machines,pro,47,con,llama-3.1-8b
voting-machines,pro,30,neither,llama-3.1-8b
voting-machines,pro,108,pro,llama-3.1-8b
wtc-muslim-center,con,123,75con,llama-3.1-8b
wtc-muslim-center,con,36,75pro,llama-3.1-8b
wtc-muslim-center,con,60,all,llama-3.1-8b
wtc-muslim-center,con,138,con,llama-3.1-8b
wtc-muslim-center,con,15,neither,llama-3.1-8b
wtc-muslim-center,con,30,pro,llama-3.1-8b
wtc-muslim-center,pro,57,75con,llama-3.1-8b
wtc-muslim-center,pro,144,75pro,llama-3.1-8b
wtc-muslim-center,pro,120,all,llama-3.1-8b
wtc-muslim-center,pro,42,con,llama-3.1-8b
wtc-muslim-center,pro,75,neither,llama-3.1-8b
wtc-muslim-center,pro,150,pro,llama-3.1-8b
zoos,con,139,75con,llama-3.1-8b
zoos,con,22,75pro,llama-3.1-8b
zoos,con,58,all,llama-3.1-8b
zoos,con,178,con,llama-3.1-8b
zoos,con,15,neither,llama-3.1-8b
zoos,pro,41,75con,llama-3.1-8b
zoos,pro,158,75pro,llama-3.1-8b
zoos,pro,122,all,llama-3.1-8b
zoos,pro,2,con,llama-3.1-8b
zoos,pro,75,neither,llama-3.1-8b
zoos,pro,180,pro,llama-3.1-8b
